53,9,134,51,opel
133,48,158,43,van
60,12,215,31,saab
67,10,158,43,van
64,6,154,43,bus
62,8,157,42,opel
50,6,255,26,bus
58,9,149,45,van
64,10,187,36,saab
57,9,149,45,van
70,6,151,44,bus
60,11,175,38,saab
53,10,219,30,opel
102,43,155,44,van
62,11,220,30,saab
56,6,148,46,bus
56,7,130,52,van
61,9,149,45,van
62,10,198,33,opel
68,10,155,43,van
74,5,163,39,bus
62,8,167,40,opel
54,10,216,31,saab
53,6,144,47,saab
61,7,137,49,van
54,10,208,32,saab
66,9,192,34,saab
70,10,223,30,opel
59,6,150,44,bus
53,6,257,26,bus
54,6,148,46,bus
58,11,208,32,saab
56,6,123,55,opel
55,10,210,32,opel
65,9,178,37,opel
61,11,151,44,van
58,7,126,53,van
55,6,123,54,saab
62,13,222,30,opel
60,10,171,38,saab
62,6,140,48,opel
68,10,222,30,opel
54,7,149,45,saab
58,5,114,59,opel
55,6,145,46,opel
64,7,149,45,bus
72,6,167,38,bus
60,8,150,45,opel
51,5,256,26,bus
54,7,149,45,bus
64,8,128,52,van
60,12,221,30,opel
57,3,118,57,van
59,8,171,39,opel
62,8,161,41,opel
63,9,195,34,opel
58,10,222,30,opel
63,9,177,37,saab
72,10,162,42,van
52,10,206,32,opel
55,7,150,45,opel
64,10,133,50,van
59,7,122,54,van
62,7,176,38,opel
65,10,198,33,saab
71,5,161,40,bus
63,9,175,38,saab
64,11,213,31,saab
55,6,125,54,opel
71,6,161,40,bus
59,7,162,41,opel
57,8,132,50,van
54,11,158,43,van
56,11,220,31,saab
54,11,160,43,van
59,5,152,44,saab
59,7,151,44,opel
64,8,162,41,opel
63,11,160,43,van
60,7,170,39,saab
68,5,155,41,bus
62,9,147,45,van
65,9,137,48,van
103,52,149,45,bus
58,7,122,54,van
64,12,222,30,opel
56,10,157,43,van
52,5,128,53,van
72,8,153,42,bus
63,6,140,48,saab
63,11,220,30,opel
64,11,202,33,opel
57,5,138,48,opel
53,4,115,59,saab
75,7,155,43,bus
66,11,204,32,saab
70,7,162,40,bus
54,10,216,31,opel
58,8,177,37,saab
52,8,133,52,van
66,11,162,42,van
74,7,190,34,bus
59,6,151,44,opel
62,7,147,45,bus
67,6,149,43,bus
68,11,218,30,opel
49,7,131,52,van
72,7,152,44,bus
55,7,234,28,bus
62,9,131,50,van
57,6,123,54,van
54,8,151,45,bus
63,7,135,51,saab
63,9,185,36,saab
55,6,140,48,saab
53,9,157,44,van
54,5,135,49,opel
55,5,122,55,van
64,8,168,39,opel
61,11,207,31,opel
64,11,220,30,saab
66,7,145,44,bus
63,10,151,45,van
69,10,221,30,saab
65,9,144,46,van
64,10,203,33,opel
64,9,151,44,van
66,10,203,33,saab
60,11,211,31,opel
66,7,146,45,bus
61,7,122,54,van
138,49,155,43,van
52,6,118,57,van
70,12,215,31,saab
57,8,131,52,opel
64,10,220,30,saab
68,6,154,43,bus
59,6,148,45,bus
61,11,212,31,saab
67,7,150,45,bus
71,7,166,39,bus
52,6,139,49,van
55,5,120,56,van
73,10,221,30,saab
61,11,221,30,opel
63,10,179,37,opel
60,8,150,44,saab
54,2,119,57,van
53,7,149,45,bus
66,7,148,44,bus
59,11,199,34,saab
58,6,148,45,bus
65,8,149,45,bus
64,11,201,33,saab
53,7,132,52,van
64,6,141,47,bus
61,11,217,31,saab
56,5,133,50,saab
66,9,188,35,saab
62,9,172,38,opel
53,6,132,53,van
54,7,150,45,bus
54,5,120,56,van
59,6,142,46,opel
72,12,221,30,opel
56,11,214,31,saab
68,8,142,46,van
70,6,183,35,bus
56,6,139,49,opel
69,10,208,32,opel
66,10,214,31,saab
69,7,150,43,bus
57,8,149,46,bus
65,9,196,34,opel
57,4,116,59,saab
126,49,153,44,van
57,10,212,31,opel
58,11,217,31,opel
64,11,163,42,van
62,7,152,44,bus
65,10,189,35,opel
65,6,145,46,bus
70,11,226,30,opel
97,46,150,45,van
59,8,153,44,opel
56,6,133,50,saab
59,6,116,57,van
61,8,143,46,bus
65,7,151,44,bus
67,9,217,30,opel
48,8,134,52,van
70,7,144,46,bus
59,8,127,52,van
62,8,130,51,van
57,6,128,53,saab
54,4,212,31,bus
67,8,154,43,saab
57,7,149,44,saab
69,8,143,46,van
53,11,224,30,opel
56,4,120,57,opel
62,10,180,36,saab
59,6,123,55,van
67,4,250,27,bus
64,7,150,45,bus
52,4,152,44,opel
59,5,130,52,opel
57,7,236,28,bus
58,8,151,45,bus
56,7,155,42,saab
71,7,176,36,bus
62,8,176,37,opel
49,7,252,27,bus
55,8,130,51,van
67,9,145,46,van
60,9,197,34,saab
65,11,212,31,opel
54,12,216,31,opel
59,7,128,52,van
59,6,127,52,van
66,9,153,44,van
68,12,218,31,saab
75,6,171,38,bus
60,6,128,52,van
69,11,219,30,opel
59,6,147,46,opel
65,11,213,31,saab
63,10,201,33,saab
63,8,143,46,van
53,8,137,49,saab
64,11,201,33,opel
56,7,149,45,saab
55,8,132,51,van
54,7,147,46,saab
56,8,131,52,van
56,6,260,26,bus
67,10,154,44,van
75,6,146,45,bus
67,9,187,35,saab
54,10,155,43,van
54,7,154,43,opel
59,8,134,51,opel
55,7,149,46,bus
64,11,159,43,van
56,6,149,46,bus
66,10,188,35,saab
64,8,169,39,saab
47,4,237,28,bus
66,10,211,32,saab
62,10,206,32,saab
55,11,157,44,van
59,5,132,50,saab
56,6,148,46,bus
55,3,117,57,van
67,9,157,43,van
73,6,151,44,bus
67,10,195,34,opel
60,7,150,45,saab
55,7,147,45,opel
58,5,125,54,saab
60,9,157,42,saab
57,5,251,27,bus
63,9,193,34,opel
71,10,214,31,opel
64,11,213,31,saab
59,7,149,45,bus
68,10,157,44,van
60,8,156,42,opel
54,7,127,52,van
58,10,152,44,van
59,7,152,43,saab
53,10,213,31,opel
59,11,158,43,van
64,12,221,31,saab
57,3,112,61,saab
62,8,200,33,opel
55,11,214,31,opel
64,7,128,52,van
60,10,185,35,saab
65,11,208,32,saab
67,9,206,32,saab
64,11,217,31,opel
61,8,178,37,opel
59,8,150,45,opel
56,11,159,43,van
67,9,205,32,opel
57,3,114,59,opel
53,6,151,45,bus
69,12,221,31,saab
54,6,149,45,opel
73,7,178,36,bus
71,6,152,43,bus
70,6,149,43,bus
70,6,167,39,bus
59,9,157,44,van
69,10,200,33,opel
65,6,178,37,opel
57,8,156,43,opel
61,7,147,46,bus
57,10,156,44,van
65,6,153,42,bus
56,6,160,41,saab
60,8,147,45,opel
51,6,241,27,bus
61,8,164,40,saab
62,11,202,33,saab
60,6,153,44,bus
68,8,159,42,saab
62,8,186,35,opel
66,11,156,44,van
51,6,261,26,bus
59,9,169,39,opel
64,10,163,42,van
62,5,114,58,van
65,22,149,45,bus
59,10,192,34,opel
53,7,150,46,bus
57,8,153,44,opel
58,10,161,43,van
60,6,220,30,bus
70,9,210,31,opel
57,10,151,44,van
62,10,178,37,opel
59,10,215,31,opel
75,6,239,28,bus
62,6,144,46,saab
58,10,215,31,opel
56,7,152,44,saab
69,6,160,40,bus
63,9,190,35,opel
64,7,151,44,bus
67,6,262,26,bus
63,10,196,34,saab
62,8,175,38,saab
64,9,147,45,van
56,11,223,30,opel
72,4,238,28,bus
73,6,156,41,bus
65,10,214,31,opel
65,8,169,39,saab
60,7,152,44,opel
54,6,148,46,bus
70,10,189,35,opel
58,7,135,50,saab
63,9,186,35,opel
68,7,150,44,bus
64,10,156,43,van
55,7,152,45,bus
59,7,161,41,saab
62,12,227,30,opel
67,10,204,32,saab
65,5,155,42,bus
53,8,151,45,bus
65,12,155,43,van
59,8,142,47,van
56,10,219,31,opel
62,7,164,40,opel
60,11,191,35,saab
57,8,161,41,opel
59,9,186,36,saab
62,9,161,41,opel
62,6,135,50,saab
54,5,119,56,van
58,5,133,51,opel
53,5,134,50,saab
61,11,207,32,saab
65,10,153,44,van
64,11,156,44,van
52,6,257,26,bus
62,7,150,45,saab
56,5,119,57,van
57,8,153,43,saab
65,7,173,37,bus
53,6,152,45,bus
72,6,158,41,bus
57,6,241,28,bus
63,8,144,46,van
57,4,122,55,saab
64,11,161,43,van
59,10,207,32,saab
76,7,150,44,bus
63,9,175,38,opel
68,9,201,33,opel
57,6,151,45,bus
68,11,218,31,saab
56,11,160,43,van
65,9,145,46,van
62,9,200,33,opel
55,7,147,47,opel
60,7,158,42,saab
51,6,265,26,bus
60,8,161,41,opel
60,7,167,40,opel
57,12,213,31,saab
67,10,201,33,opel
65,8,147,46,bus
57,11,214,31,opel
56,8,150,46,bus
61,8,133,50,van
59,10,208,32,saab
58,11,161,42,van
64,11,155,43,van
64,9,208,32,saab
59,7,131,50,van
60,10,215,31,saab
62,7,150,44,bus
63,7,176,37,saab
48,7,135,51,van
64,11,220,31,saab
68,11,207,32,saab
59,9,188,35,opel
65,6,201,32,bus
63,11,219,30,saab
69,6,177,36,bus
62,8,146,45,van
55,5,117,57,van
57,11,220,31,opel
70,11,224,30,opel
59,5,123,55,van
68,11,205,32,opel
60,7,157,42,opel
64,11,197,34,opel
64,10,157,43,van
56,8,151,45,bus
68,11,215,31,opel
55,7,122,55,opel
71,6,195,33,bus
62,10,145,46,van
71,5,186,35,bus
62,12,200,33,opel
56,4,118,57,van
63,9,185,36,saab
67,9,198,33,opel
64,7,154,44,bus
69,5,148,45,bus
61,9,157,43,saab
58,7,149,46,bus
60,8,160,41,saab
64,7,151,44,bus
68,10,208,32,opel
66,5,208,31,bus
63,6,149,44,bus
59,7,130,51,opel
61,10,216,31,saab
55,7,135,50,opel
56,10,157,44,van
56,10,159,43,van
69,5,192,33,bus
61,10,181,36,opel
59,10,213,32,opel
58,8,181,37,saab
54,8,150,45,bus
61,10,181,36,saab
62,7,149,45,saab
56,7,163,41,opel
68,7,151,43,bus
64,9,156,43,van
57,8,148,46,bus
55,7,130,51,van
62,8,137,48,van
54,10,156,44,van
47,4,247,27,bus
64,6,151,44,bus
62,11,183,36,saab
61,8,167,40,opel
62,11,212,31,opel
61,11,225,30,opel
68,9,134,49,van
56,11,157,43,van
62,10,205,32,opel
68,11,219,30,saab
57,10,219,30,opel
61,6,225,29,bus
60,9,150,44,van
70,6,146,45,bus
58,6,148,46,saab
66,9,150,45,van
68,10,146,46,van
69,5,169,38,bus
54,5,148,46,bus
69,11,225,30,opel
56,6,118,56,van
63,11,222,30,saab
50,8,152,45,bus
59,9,163,40,saab
58,4,227,29,bus
59,7,147,45,opel
58,9,157,42,saab
52,7,152,44,bus
56,5,132,50,opel
